Total_USD,Total_Quantity,Cluster,Avg_Price_Per_Item,Quantity_to_Value_Ratio,Company_Name,Order_Density
16.964524649701072,1.0,0,16.964524649701072,0.058946538181818185,revenue studio,1.9806629834254144
18.506754163310266,1.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
12.337836108873509,2.0,0,6.168918054436754,0.16210297999999998,revenue studio,1.9806629834254144
30.84459027218377,2.0,0,15.422295136091885,0.064841192,revenue studio,1.9806629834254144
30.84459027218377,2.0,0,15.422295136091885,0.064841192,revenue studio,1.9806629834254144
37.01350832662053,1.0,0,37.01350832662053,0.027017163333333327,revenue studio,1.9806629834254144
37.01350832662053,1.0,0,37.01350832662053,0.027017163333333327,revenue studio,1.9806629834254144
129.54727914317183,4.0,0,32.38681978579296,0.030876758095238092,revenue studio,1.9806629834254144
15.422295136091885,2.0,0,7.711147568045942,0.129682384,revenue studio,1.9806629834254144
15.422295136091885,1.0,0,15.422295136091885,0.064841192,revenue studio,1.9806629834254144
154.22295136091884,1.0,0,154.22295136091884,0.0064841192,revenue studio,1.9806629834254144
74.02701665324105,2.0,0,37.013508326620524,0.027017163333333333,revenue studio,1.9806629834254144
77.11147568045942,5.0,0,15.422295136091885,0.064841192,revenue studio,1.9806629834254144
30.84459027218377,1.0,0,30.84459027218377,0.032420596,revenue studio,1.9806629834254144
74.02701665324105,2.0,0,37.013508326620524,0.027017163333333333,revenue studio,1.9806629834254144
49.35134443549403,1.0,0,49.35134443549403,0.0202628725,revenue studio,1.9806629834254144
74.02701665324105,2.0,0,37.013508326620524,0.027017163333333333,revenue studio,1.9806629834254144
43.18242638105728,4.0,0,10.79560659526432,0.09263027428571427,revenue studio,1.9806629834254144
55.52026248993078,2.0,0,27.76013124496539,0.036022884444444445,revenue studio,1.9806629834254144
123.37836108873508,1.0,0,123.37836108873508,0.008105149,revenue studio,1.9806629834254144
49.35134443549403,2.0,0,24.675672217747014,0.040525745,revenue studio,1.9806629834254144
55.52026248993078,3.0,0,18.50675416331026,0.054034326666666674,revenue studio,1.9806629834254144
74.02701665324105,2.0,0,37.013508326620524,0.027017163333333333,revenue studio,1.9806629834254144
37.01350832662053,3.0,0,12.33783610887351,0.08105148999999998,revenue studio,1.9806629834254144
49.35134443549403,1.0,0,49.35134443549403,0.0202628725,revenue studio,1.9806629834254144
14.805403330648208,1.0,0,14.805403330648208,0.06754290833333335,revenue studio,1.9806629834254144
49.35134443549403,1.0,0,49.35134443549403,0.0202628725,revenue studio,1.9806629834254144
88.83241998388925,3.0,0,29.61080666129642,0.033771454166666666,revenue studio,1.9806629834254144
30.84459027218377,2.0,0,15.422295136091885,0.064841192,revenue studio,1.9806629834254144
37.01350832662053,1.0,0,37.01350832662053,0.027017163333333327,revenue studio,1.9806629834254144
123.37836108873508,5.0,0,24.675672217747014,0.040525745,revenue studio,1.9806629834254144
83.89728554033985,4.0,0,20.974321385084963,0.04767734705882353,revenue studio,1.9806629834254144
70.94255762602266,5.0,0,14.188511525204532,0.07047955652173914,revenue studio,1.9806629834254144
89.44931178933292,5.0,0,17.889862357866583,0.05589757931034483,revenue studio,1.9806629834254144
281.14844033095505,2.0,3,140.57422016547753,0.007113679868348876,shed shop,0.9587912087912088
78.34525929134676,2.0,3,39.17262964567338,0.025528028346456694,shed shop,0.9587912087912088
98.70268887098806,3.0,3,32.90089629032935,0.03039430875,shed shop,0.9587912087912088
179.97818423819228,2.0,3,89.98909211909614,0.01111245792630677,shed shop,0.9587912087912088
179.82396128683138,3.0,3,59.94132042894379,0.016682982504288166,shed shop,0.9587912087912088
29.30236075857458,1.0,3,29.30236075857458,0.03412694315789474,shed shop,0.9587912087912088
322.63441424704223,1.0,2,322.63441424704223,0.0030994833652007647,sanur shop,0.8681318681318682
55.52026248993078,2.0,3,27.76013124496539,0.036022884444444445,sanur shop,0.8681318681318682
91.2382980251196,1.0,3,91.2382980251196,0.010960309668695063,sanur shop,0.8681318681318682
58.913167419870994,2.0,3,29.456583709935497,0.033948268062827226,sanur shop,0.8681318681318682
118.44322664518566,1.0,3,118.44322664518566,0.008442863541666668,sanur shop,0.8681318681318682
58.60472151714916,1.0,3,58.60472151714916,0.01706347157894737,sanur shop,0.8681318681318682
468.4059478733827,2.0,2,234.20297393669134,0.004269800605821152,sanur shop,0.8681318681318682
285.004014114978,1.0,2,285.004014114978,0.0035087225108225107,ubud shop,0.9835164835164835
366.06359735027695,2.0,2,183.03179867513848,0.005463531513313111,ubud shop,0.9835164835164835
251.07496481557587,1.0,2,251.07496481557587,0.003982874201474202,ubud shop,0.9835164835164835
980.1084471118296,2.0,2,490.0542235559148,0.0020405905141350155,ubud shop,0.9835164835164835
134.7291703088987,1.0,3,134.7291703088987,0.00742229761904762,ubud shop,0.9835164835164835
300.17955252889243,1.0,2,300.17955252889243,0.003331339498561447,ubud shop,0.9835164835164835
214.98679419712087,1.0,2,214.98679419712087,0.004651448493543759,uluwatu shop,0.9260869565217391
85.43951505394904,2.0,3,42.71975752697452,0.023408372563176894,uluwatu shop,0.9260869565217391
33.62060339668031,1.0,3,33.62060339668031,0.02974366605504587,uluwatu shop,0.9260869565217391
201.41517447736,1.0,2,201.41517447736,0.00496486921898928,uluwatu shop,0.9260869565217391
56.07546511483009,1.0,3,56.07546511483009,0.017833111111111112,uluwatu shop,0.9260869565217391
19.74053777419761,1.0,3,19.74053777419761,0.05065718125000001,uluwatu shop,0.9260869565217391
721.3007435150174,2.0,2,360.6503717575087,0.0027727685268334403,uluwatu shop,0.9260869565217391
343.917181534849,2.0,1,171.9585907674245,0.005815353542600897,bazzar labrisa,0.14613180515759314
36.396616521176846,1.0,1,36.396616521176846,0.027475081355932206,lobby shop,0.36134453781512604
37.01350832662053,1.0,0,37.01350832662053,0.027017163333333327,revenue studio,1.9806629834254144
37.01350832662053,1.0,0,37.01350832662053,0.027017163333333327,revenue studio,1.9806629834254144
37.01350832662053,1.0,0,37.01350832662053,0.027017163333333327,revenue studio,1.9806629834254144
135.71619719760858,6.0,0,22.61936619960143,0.04420990363636364,revenue studio,1.9806629834254144
30.84459027218377,2.0,0,15.422295136091885,0.064841192,revenue studio,1.9806629834254144
56.75404610081813,4.0,0,14.188511525204532,0.07047955652173914,revenue studio,1.9806629834254144
30.84459027218377,2.0,0,15.422295136091885,0.064841192,revenue studio,1.9806629834254144
67.85809859880429,4.0,0,16.964524649701072,0.058946538181818185,revenue studio,1.9806629834254144
30.84459027218377,2.0,0,15.422295136091885,0.064841192,revenue studio,1.9806629834254144
15.422295136091885,1.0,0,15.422295136091885,0.064841192,revenue studio,1.9806629834254144
44.72465589466646,2.0,0,22.36232794733323,0.04471806344827586,revenue studio,1.9806629834254144
528.3678313625079,2.0,2,264.18391568125395,0.0037852417980151786,ubud shop,0.9835164835164835
201.41517447736,1.0,2,201.41517447736,0.00496486921898928,ubud shop,0.9835164835164835
388.5801482489711,1.0,2,388.5801482489711,0.002573471662168598,ubud shop,0.9835164835164835
27.76013124496539,1.0,3,27.76013124496539,0.036022884444444445,sanur shop,0.8681318681318682
425.3468998534141,1.0,2,425.3468998534141,0.002351022189992749,sanur shop,0.8681318681318682
29.61080666129641,1.0,3,29.61080666129641,0.03377145416666667,sanur shop,0.8681318681318682
104.19302593943677,1.0,3,104.19302593943677,0.009597571343990528,uluwatu shop,0.9260869565217391
225.47395488966333,2.0,3,112.73697744483167,0.00887020410396717,uluwatu shop,0.9260869565217391
4.6266885408275655,1.0,3,4.6266885408275655,0.21613730666666667,shed shop,0.9587912087912088
1163.1494991640498,4.0,2,290.78737479101244,0.003438938849111642,shed shop,0.9587912087912088
298.8840797374607,3.0,3,99.62802657915357,0.010037336222910217,shed shop,0.9587912087912088
233.1851024577093,2.0,3,116.59255122885465,0.008576877248677249,shed shop,0.9587912087912088
144.9695742792637,1.0,1,144.9695742792637,0.006897999148936171,lobby shop,0.36134453781512604
9073.0,540.0,4,16.80185185185185,0.05951724898049157,renarte general trading llc,0.013333333333333334
11927.2,1142.0,4,10.44413309982487,0.0957475350459454,dong hai hospitality,0.029197080291970802
990.0,90.0,3,11.0,0.09090909090909091,niyama private island maldives,1.0
850.0,50.0,1,17.0,0.058823529411764705,rosewood hotels (hk) limited,0.00975609756097561
2847.3,300.0,1,9.491000000000001,0.10536297545042671,waldorf astoria maldives ithaa fushi,0.017518248175182483
1100.0,50.0,1,22.0,0.045454545454545456,kiros hospitality solutions pvt. ltd.,0.007905138339920948
3030.0,185.0,1,16.37837837837838,0.06105610561056106,mg hotel supplies llc,0.013024602026049204
3598.3299011529584,400.0,1,8.995824752882395,0.11116268129607407,wooden fish village,0.13636363636363635
847.3780062525685,59.0,1,14.362339089026586,0.0696265415961416,bali perkasa sukses,0.14285714285714285
440.6365632513357,39.0,1,11.298373416700915,0.08850831558831558,bali perkasa sukses,0.14285714285714285
1051.775852609249,83.0,1,12.671998224207817,0.07891415247278527,bali perkasa sukses,0.14285714285714285
722.7535237168372,59.0,1,12.25005972401419,0.08163225506890122,mandra alila,0.061224489795918366
2537.0582274304884,194.0,3,13.077619729023136,0.07646651460438951,ocean palms beach resort,1.0
4932.571258097784,593.0,3,8.31799537621886,0.12022127384910539,grand indonesia,1.0
1198.312332074339,5.0,2,239.66246641486782,0.004172534877734879,indonesia adventure sport,0.035
1382.3388687857555,250.0,1,5.529355475143022,0.18085290491730124,autogrill services indonesia,0.02145922746781116
2470.6461287756706,192.0,1,12.867948587373284,0.07771246467220526,prima ismaya sejahtera,0.018115942028985508
831.9711334116128,80.0,1,10.399639167645159,0.09615718236755275,anaamaya resort seminyak,0.073512252042007
570.008028229956,42.0,1,13.571619719760857,0.07368317272727273,the sanubari hotel,0.010973936899862825
472.5,1.0,2,472.5,0.0021164021164021165,patina maldives fari islands,0.017114914425427872
6440.0025218537,1116.0,4,5.770611578721954,0.17329185760610058,trigana putra mandiri,1.0
616.2749136382316,120.0,1,5.135624280318597,0.19471829429429433,saji cipta dewata,0.014285714285714285
133.52623128828353,30.0,1,4.450874376276118,0.22467495495495496,griya bali dwipa,0.017094017094017096
128.04823205594369,11.0,1,11.640748368722154,0.08590512983571807,bali perkasa sukses,0.14285714285714285
154.89536342885245,14.0,1,11.063954530632317,0.09038359632004461,bali perkasa sukses,0.14285714285714285
1242.8210758371006,134.0,1,9.274784148038064,0.10781922080758445,bali perkasa sukses,0.14285714285714285
749.0948038092822,69.0,1,10.856446432018583,0.09211117157551027,bali perkasa sukses,0.14285714285714285
162.97047716211014,14.0,1,11.640748368722154,0.08590512983571807,bali perkasa sukses,0.14285714285714285
852.1712555808659,67.0,1,12.718973963893522,0.078622694160613,bali perkasa sukses,0.14285714285714285
542.1337720009835,53.0,1,10.22893909435818,0.09776184908086458,amanda arumdhani,0.05964912280701754
2936.207588534153,384.0,3,7.646373928474357,0.13078094392900363,sushi tei indonesia,1.0
393.0464449203833,34.0,1,11.56018955648186,0.08650377185547918,bali perkasa sukses,0.14285714285714285
1325.0835919240965,136.0,3,9.743261705324239,0.1026350343698093,bali turtle island development,1.0
10087.7232485177,1100.0,4,9.170657498652453,0.1090434355603119,tirtha bridal,1.0
633.3936612392937,100.0,3,6.333936612392937,0.15787969807645483,palembang boga utama,1.0
585.4611679563201,100.0,1,5.854611679563201,0.17080552131078447,maya resort,0.06092124814264487
383.4599462637886,40.0,1,9.586498656594715,0.10431337194337195,saji cipta dewata,0.014285714285714285
205.42497121274388,40.0,1,5.135624280318597,0.1947182942942943,brett hospitality group,0.013205282112845138
9669.27801080523,1203.0,4,8.037637581716734,0.12441466660237413,puri zuqni,0.07894736842105263
410.84994242548777,40.0,1,10.271248560637193,0.09735914714714715,shelter indonesia group,0.027586206896551724
513.5624280318598,100.0,1,5.135624280318598,0.19471829429429427,kafe ubud,0.005494505494505495
1403.7373032870833,100.0,1,14.037373032870832,0.07123840035157109,kafe ubud,0.005494505494505495
14337.29349084144,950.0,4,15.091887885096254,0.06626076257745948,kristal tee indonesia,0.0125
1264.219510338428,155.0,1,8.156254905409213,0.1226052902462381,byus management group,0.002936857562408223
5871.730427164262,500.0,4,11.743460854328525,0.08515377301499752,kebun bistro ubud,0.005943536404160475
188.3062236116819,25.0,3,7.532248944467276,0.13276247338247338,four season sayan (consignment),1.0
2007.131516027651,168.0,3,11.947211404926495,0.08370154056097516,boy and cow,1.0
377.9819470314488,48.0,1,7.874623896488516,0.12699019193106148,seniman industries,0.008488964346349746
525.8879263046243,96.0,1,5.477999232339837,0.1825484009009009,seniman industries,0.008488964346349746
1498.7805899681794,221.0,1,6.781812624290405,0.14745320394407566,hotel pandan arum,0.039603960396039604
10291.756820263266,1260.0,4,8.16806096846291,0.12242807734430794,wooden fish village,0.13636363636363635
74.02701665324105,4.0,0,18.506754163310262,0.05403432666666667,revenue studio,1.9806629834254144
642.3077478279548,2.0,2,321.1538739139774,0.0031137721859393007,ubud shop,0.9835164835164835
449.09723436299566,1.0,2,449.09723436299566,0.0022266892857142856,uluwatu shop,0.9260869565217391
392.03474235945566,1.0,2,392.03474235945566,0.0025507943351691584,sanur shop,0.8681318681318682
44.41620999194463,3.0,0,14.805403330648211,0.06754290833333332,revenue studio,1.9806629834254144
37.01350832662053,1.0,0,37.01350832662053,0.027017163333333327,revenue studio,1.9806629834254144
98.70268887098806,2.0,0,49.35134443549403,0.0202628725,revenue studio,1.9806629834254144
148.0540333064821,4.0,0,37.013508326620524,0.027017163333333333,revenue studio,1.9806629834254144
155.76518087452803,1.0,2,155.76518087452803,0.00641992,sanur shop,0.8681318681318682
37.01350832662053,1.0,0,37.01350832662053,0.027017163333333327,revenue studio,1.9806629834254144
80.31931306876653,1.0,1,80.31931306876653,0.012450305683563747,jia,0.05397727272727273
100.96051287891191,1.0,1,100.96051287891191,0.009904862519858242,jia,0.05397727272727273
7203.5689905268855,620.0,4,11.618659662140137,0.08606844757304834,bumi canggu nusantara,0.012362637362637362
155.5801133328949,1.0,1,155.5801133328949,0.006427556701030929,bali giri kencana,0.0841799709724238
108.81971448026434,9.0,0,12.091079386696038,0.08270560204081633,revenue studio,1.9806629834254144
98.70268887098806,8.0,0,12.337836108873507,0.08105149,revenue studio,1.9806629834254144
1869.678151505913,168.0,1,11.129036616106626,0.08985503727723733,artisan kuliner indonesia,0.011086474501108648
891.5443750633085,84.0,1,10.613623512658435,0.09421852949723918,bukit uluwatu villa,0.04046242774566474
14284.194837133777,1348.0,4,10.596583707072535,0.09437003732934839,artisan kuliner indonesia,0.011086474501108648
1875.872362124373,124.0,1,15.128002920357847,0.06610257846092123,bali nusaintan,0.022727272727272728
493.5134443549403,80.0,3,6.1689180544367535,0.16210298,luma,1.0
601.3584697826036,96.0,3,6.264150726902121,0.15963855973410476,mda abs kuningan,1.0
432.4411556160164,2.0,2,216.2205778080082,0.004624906704707561,ubud shop,0.9835164835164835
115.35876761796727,1.0,3,115.35876761796727,0.008668608556149733,ubud shop,0.9835164835164835
229.79219752776908,2.0,3,114.89609876388454,0.008703515704697986,ubud shop,0.9835164835164835
342.37495202123984,1.0,2,342.37495202123984,0.0029207744144144144,ubud shop,0.9835164835164835
17.27297055242291,1.0,3,17.27297055242291,0.057893921428571436,ubud shop,0.9835164835164835
776.6050938730428,2.0,2,388.3025469365214,0.0025753114623877993,sanur shop,0.8681318681318682
127.6966037268408,1.0,3,127.6966037268408,0.007831061835748792,sanur shop,0.8681318681318682
34.54594110484582,1.0,3,34.54594110484582,0.028946960714285718,sanur shop,0.8681318681318682
185.68443343854628,1.0,2,185.68443343854628,0.005385481063122924,sanur shop,0.8681318681318682
64.77363957158592,1.0,3,64.77363957158592,0.015438379047619046,sanur shop,0.8681318681318682
7.711147568045942,1.0,3,7.711147568045942,0.129682384,shed shop,0.9587912087912088
208.20098433724044,2.0,3,104.10049216862022,0.009606102518518518,shed shop,0.9587912087912088
391.10940465129016,2.0,2,195.55470232564508,0.005113658675078864,shed shop,0.9587912087912088
6.1689180544367535,1.0,3,6.1689180544367535,0.16210298,shed shop,0.9587912087912088
378.7715685424167,3.0,3,126.25718951413889,0.007920341042345277,shed shop,0.9587912087912088
228.9285490001479,2.0,3,114.46427450007396,0.008736350309889519,uluwatu shop,0.9260869565217391
54.28647887904343,1.0,3,54.28647887904343,0.018420793181818183,uluwatu shop,0.9260869565217391
26.217901731356203,1.0,3,26.217901731356203,0.03814187764705882,uluwatu shop,0.9260869565217391
157.98599137412526,2.0,3,78.99299568706263,0.012659350253807107,uluwatu shop,0.9260869565217391
64.46519366886407,2.0,3,32.23259683443204,0.031024493779904308,uluwatu shop,0.9260869565217391
405.174537815406,1.0,2,405.174537815406,0.002468072168087698,ubud shop,0.9835164835164835
577.6574866174576,3.0,2,192.55249553915255,0.005193388936351987,ubud shop,0.9835164835164835
473.7112174001983,1.0,2,473.7112174001983,0.002110990754004428,ubud shop,0.9835164835164835
434.9704120183355,2.0,2,217.48520600916774,0.004598013898737768,ubud shop,0.9835164835164835
956.36736597933,2.0,2,478.183682989665,0.002091246597432755,ubud shop,0.9835164835164835
191.5449055902612,2.0,3,95.7724527951306,0.01044141578099839,sanur shop,0.8681318681318682
347.0016405620674,3.0,3,115.66721352068913,0.008645492266666667,sanur shop,0.8681318681318682
160.70031531807743,3.0,3,53.566771772692476,0.01866828944337812,sanur shop,0.8681318681318682
211.2854433644588,1.0,2,211.2854433644588,0.004732933722627737,sanur shop,0.8681318681318682
140.0344398357143,1.0,3,140.0344398357143,0.007141100440528635,sanur shop,0.8681318681318682
319.54995521982386,2.0,2,159.77497760991193,0.006258802316602316,uluwatu shop,0.9260869565217391
570.686609215944,2.0,2,285.343304607972,0.0035045504269808673,uluwatu shop,0.9260869565217391
526.2087100434551,2.0,2,263.10435502172754,0.00380077327080891,uluwatu shop,0.9260869565217391
344.8425192430145,1.0,2,344.8425192430145,0.002899874418604651,uluwatu shop,0.9260869565217391
214.5241253430381,2.0,3,107.26206267151905,0.009322960747663553,uluwatu shop,0.9260869565217391
171.0024084689868,2.0,3,85.5012042344934,0.011695741702741704,uluwatu shop,0.9260869565217391
137.87531851666145,4.0,3,34.46882962916536,0.029011719015659954,shed shop,0.9587912087912088
12.337836108873509,1.0,3,12.337836108873509,0.08105148999999999,shed shop,0.9587912087912088
164.09322024801764,3.0,3,54.697740082672546,0.01828229097744361,shed shop,0.9587912087912088
103.3293774118156,3.0,3,34.443125803938536,0.029033369552238814,shed shop,0.9587912087912088
181.98308260588425,3.0,3,60.66102753529475,0.01648504881355932,shed shop,0.9587912087912088
9.253377081655133,1.0,3,9.253377081655133,0.1080686533333333,shed shop,0.9587912087912088
107.03072824447769,2.0,3,53.51536412223884,0.018686222478386166,shed shop,0.9587912087912088
327.13772442678106,2.0,2,163.56886221339053,0.006113633037903073,sanur shop,0.8681318681318682
148.79430347301448,2.0,3,74.39715173650724,0.013441374792703152,sanur shop,0.8681318681318682
15.422295136091885,1.0,3,15.422295136091885,0.064841192,sanur shop,0.8681318681318682
138.80065622482695,1.0,3,138.80065622482695,0.0072045768888888894,sanur shop,0.8681318681318682
856.0977719225149,2.0,2,428.04888596125744,0.002336181760534963,ubud shop,0.9835164835164835
345.52110022900257,1.0,2,345.52110022900257,0.0028941792537046955,ubud shop,0.9835164835164835
177.04794816233482,1.0,2,177.04794816233482,0.005648187456445994,ubud shop,0.9835164835164835
134.1739676839994,4.0,3,33.54349192099985,0.029812042298850573,shed shop,0.9587912087912088
872.285012897357,2.0,2,436.1425064486785,0.0022928285714285714,shed shop,0.9587912087912088
19.74053777419761,1.0,3,19.74053777419761,0.05065718125000001,shed shop,0.9587912087912088
167.48612517795786,1.0,2,167.48612517795786,0.005970643830570902,uluwatu shop,0.9260869565217391
336.5144798695249,1.0,2,336.5144798695249,0.0029716403299725022,uluwatu shop,0.9260869565217391
607.761806723109,2.0,2,303.8809033615545,0.003290762890783597,uluwatu shop,0.9260869565217391
99.0111347737099,1.0,3,99.0111347737099,0.010099874143302181,uluwatu shop,0.9260869565217391
403.44724076016365,2.0,2,201.72362038008183,0.004957277675840979,bazzar labrisa,0.14613180515759314
203.57429579641283,2.0,1,101.78714789820641,0.009824423030303033,bazzar labrisa,0.14613180515759314
158.2327480963027,1.0,1,158.2327480963027,0.006319804288499026,lobby shop,0.36134453781512604
379.75859543112654,1.0,2,379.75859543112654,0.002633251786874594,lobby shop,0.36134453781512604
176.73950225961298,1.0,2,176.73950225961298,0.005658044677137871,lobby shop,0.36134453781512604
18.506754163310266,1.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
117.20944303429832,3.0,0,39.06981434476611,0.025595207368421052,revenue studio,1.9806629834254144
98.70268887098806,2.0,0,49.35134443549403,0.0202628725,revenue studio,1.9806629834254144
18.506754163310266,1.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
24.182158773392075,2.0,0,12.091079386696038,0.08270560204081633,revenue studio,1.9806629834254144
86.36485276211455,8.0,0,10.795606595264319,0.09263027428571428,revenue studio,1.9806629834254144
37.01350832662053,1.0,0,37.01350832662053,0.027017163333333327,revenue studio,1.9806629834254144
37.01350832662053,1.0,0,37.01350832662053,0.027017163333333327,revenue studio,1.9806629834254144
29.61080666129641,2.0,0,14.805403330648206,0.06754290833333335,revenue studio,1.9806629834254144
43.18242638105728,4.0,0,10.79560659526432,0.09263027428571427,revenue studio,1.9806629834254144
92.5337708165513,5.0,0,18.50675416331026,0.054034326666666674,revenue studio,1.9806629834254144
157.9243021935809,16.0,0,9.870268887098806,0.10131436249999999,revenue studio,1.9806629834254144
14.805403330648208,1.0,0,14.805403330648208,0.06754290833333335,revenue studio,1.9806629834254144
61.68918054436754,4.0,0,15.422295136091885,0.064841192,revenue studio,1.9806629834254144
29.61080666129641,2.0,0,14.805403330648206,0.06754290833333335,revenue studio,1.9806629834254144
21.59121319052864,2.0,0,10.79560659526432,0.09263027428571427,revenue studio,1.9806629834254144
98.70268887098806,2.0,0,49.35134443549403,0.0202628725,revenue studio,1.9806629834254144
18.506754163310266,1.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
18.506754163310266,1.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
18.506754163310266,1.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
18.506754163310266,1.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
123.37836108873508,5.0,0,24.675672217747014,0.040525745,revenue studio,1.9806629834254144
84.63755570687226,7.0,0,12.091079386696038,0.08270560204081633,revenue studio,1.9806629834254144
74.02701665324105,2.0,0,37.013508326620524,0.027017163333333333,revenue studio,1.9806629834254144
49.35134443549403,1.0,0,49.35134443549403,0.0202628725,revenue studio,1.9806629834254144
37.01350832662053,2.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
18.506754163310266,1.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
54.90337068448711,1.0,3,54.90337068448711,0.01821381797752809,shed shop,0.9587912087912088
195.86314822836687,3.0,3,65.2877160761223,0.01531681700787402,shed shop,0.9587912087912088
123.37836108873508,4.0,3,30.84459027218377,0.032420596,shed shop,0.9587912087912088
135.0993053921649,2.0,3,67.54965269608245,0.014803925114155252,shed shop,0.9587912087912088
406.5316997873821,2.0,2,203.26584989369104,0.004919665553869499,ubud shop,0.9835164835164835
359.64792257366275,2.0,2,179.82396128683138,0.005560994168096055,ubud shop,0.9835164835164835
416.7104145772027,2.0,2,208.35520728860135,0.004799496076980015,ubud shop,0.9835164835164835
305.6698895973411,3.0,3,101.88996319911371,0.009814509384460142,sanur shop,0.8681318681318682
507.393509977423,3.0,2,169.13116999247433,0.005912570699088146,sanur shop,0.8681318681318682
340.70934414654187,3.0,3,113.56978138218062,0.00880515915263444,sanur shop,0.8681318681318682
29.61080666129641,1.0,3,29.61080666129641,0.03377145416666667,uluwatu shop,0.9260869565217391
17.889862357866583,1.0,3,17.889862357866583,0.055897579310344836,uluwatu shop,0.9260869565217391
43.49087228377911,2.0,3,21.745436141889556,0.0459866609929078,uluwatu shop,0.9260869565217391
121.83613157512588,1.0,3,121.83613157512588,0.008207745822784811,uluwatu shop,0.9260869565217391
385.6807567633858,2.0,2,192.8403783816929,0.005185635956493923,sanur shop,0.8681318681318682
375.3786636124764,3.0,3,125.1262212041588,0.007991929991783076,ubud shop,0.9835164835164835
457.718297344071,2.0,2,228.8591486720355,0.004369499780989926,lobby shop,0.36134453781512604
410.541496522766,2.0,2,205.270748261383,0.0048716147257700975,lobby shop,0.36134453781512604
589.2550525597987,2.0,2,294.62752627989937,0.0033941159966499163,ubud shop,0.9835164835164835
621.2100480817811,2.0,2,310.60502404089056,0.003219522939424032,ubud shop,0.9835164835164835
191.23645968753937,2.0,3,95.61822984376968,0.010458256774193549,ubud shop,0.9835164835164835
446.629667141221,1.0,2,446.629667141221,0.0022389914364640885,ubud shop,0.9835164835164835
152.9891677500315,1.0,2,152.9891677500315,0.006536410483870968,sanur shop,0.8681318681318682
17.889862357866583,1.0,3,17.889862357866583,0.055897579310344836,sanur shop,0.8681318681318682
125.84592831050978,1.0,3,125.84592831050978,0.007946224509803921,sanur shop,0.8681318681318682
463.2857458882002,3.0,2,154.4285819627334,0.006475485219707057,shed shop,0.9587912087912088
269.890164881608,4.0,3,67.472541220402,0.014820843885714285,shed shop,0.9587912087912088
101.17025609276276,2.0,3,50.58512804638138,0.019768656097560976,shed shop,0.9587912087912088
192.16179739570487,3.0,3,64.05393246523495,0.015611843980738364,shed shop,0.9587912087912088
261.87057141084017,3.0,3,87.29019047028005,0.011456040989399294,shed shop,0.9587912087912088
52.43580346271241,3.0,3,17.47860115423747,0.057212816470588235,shed shop,0.9587912087912088
201.41517447736,2.0,3,100.70758723868,0.00992973843797856,uluwatu shop,0.9260869565217391
184.1422039249371,1.0,2,184.1422039249371,0.005430585594639866,uluwatu shop,0.9260869565217391
91.91687901110762,1.0,3,91.91687901110762,0.010879394630872483,uluwatu shop,0.9260869565217391
59.53005922531467,2.0,3,29.765029612657337,0.033596472538860105,uluwatu shop,0.9260869565217391
233.98706180478607,2.0,3,116.99353090239303,0.008547481149485895,uluwatu shop,0.9260869565217391
19.863916135286345,1.0,3,19.863916135286345,0.05034254037267081,sanur shop,0.8681318681318682
698.0130778595186,2.0,2,349.0065389297593,0.002865275828546178,ubud shop,0.9835164835164835
341.94312775742924,1.0,2,341.94312775742924,0.002924462926213242,ubud shop,0.9835164835164835
23.133442704137824,1.0,1,23.133442704137824,0.043227461333333335,lobby shop,0.36134453781512604
311.0676928949733,2.0,1,155.53384644748664,0.006429468715914726,bazzar labrisa,0.14613180515759314
98.70268887098806,2.0,0,49.35134443549403,0.0202628725,revenue studio,1.9806629834254144
194.3209187147577,6.0,0,32.38681978579295,0.0308767580952381,revenue studio,1.9806629834254144
64.77363957158592,2.0,0,32.38681978579296,0.030876758095238092,revenue studio,1.9806629834254144
118.44322664518566,4.0,0,29.610806661296415,0.03377145416666667,revenue studio,1.9806629834254144
30.84459027218377,2.0,0,15.422295136091885,0.064841192,revenue studio,1.9806629834254144
23.133442704137824,3.0,0,7.711147568045941,0.129682384,revenue studio,1.9806629834254144
37.01350832662053,3.0,0,12.33783610887351,0.08105148999999998,revenue studio,1.9806629834254144
30.84459027218377,2.0,0,15.422295136091885,0.064841192,revenue studio,1.9806629834254144
54.28647887904343,2.0,0,27.143239439521714,0.03684158636363637,revenue studio,1.9806629834254144
33.929049299402145,2.0,0,16.964524649701072,0.058946538181818185,revenue studio,1.9806629834254144
92.5337708165513,5.0,0,18.50675416331026,0.054034326666666674,revenue studio,1.9806629834254144
88.83241998388925,3.0,0,29.61080666129642,0.033771454166666666,revenue studio,1.9806629834254144
46.26688540827565,3.0,0,15.422295136091883,0.064841192,revenue studio,1.9806629834254144
