invoice_number,Date,Company_Name,Brand_Name,Total,Customer_Category,Trade_Type
SI.2023.10.00239,06 Oct 2023,Waldorf Astoria Maldives Ithaa Fushi,Waldorf Astoria,"3,762.",Hotel,Export
SI.2023.10.00240,03 Oct 2023,"CPRC (Maldives) Pvt, Ltd (Ritz Carlton Maldives)",Ritz Carlton Maldives,475.,Hotel,Export
SI.2023.10.00241,19 Oct 2023,Hospitality Enterprise Resources Corporation,Filinvest,84.,Agent,Export
SI.2023.10.00244,26 Oct 2023,Shed Shop,Shed Shop,"6,625,000.",Retail,Local
SI.2023.10.00245,27 Oct 2023,Shed Shop,Shed Shop,"6,997,500.",Retail,Local
SI.2023.10.00246,28 Oct 2023,Shed Shop,Shed Shop,"400,000.",Retail,Local
SI.2023.10.00247,29 Oct 2023,Shed Shop,Shed Shop,"160,000.",Retail,Local
SI.2023.10.00248,26 Oct 2023,Sanur Shop,Home Sanur,"3,455,000.",Retail,Local
SI.2023.10.00249,27 Oct 2023,Sanur Shop,Home Sanur,"4,795,600.",Retail,Local
SI.2023.10.00250,28 Oct 2023,Sanur Shop,Home Sanur,"2,000,000.",Retail,Local
SI.2023.10.00251,29 Oct 2023,Sanur Shop,Home Sanur,"9,104,000.",Retail,Local
SI.2023.10.00252,26 Oct 2023,Ubud Shop,Home Ubud,"2,850,000.",Retail,Local
SI.2023.10.00253,27 Oct 2023,Ubud Shop,Home Ubud,"4,760,000.",Retail,Local
SI.2023.10.00254,28 Oct 2023,Ubud Shop,Home Ubud,"9,340,000.",Retail,Local
SI.2023.10.00255,29 Oct 2023,Ubud Shop,Home Ubud,"4,835,000.",Retail,Local
SI.2023.10.00256,26 Oct 2023,Uluwatu Shop,Home Uluwatu,"270,000.",Retail,Local
SI.2023.10.00257,27 Oct 2023,Uluwatu Shop,Home Uluwatu,"12,897,750.",Retail,Local
SI.2023.10.00258,28 Oct 2023,Uluwatu Shop,Home Uluwatu,"445,000.",Retail,Local
SI.2023.10.00259,30 Oct 2023,Uluwatu Shop,Home Uluwatu,"2,717,800.",Retail,Local
SI.2023.10.00260,23 Oct 2023,Revenue Studio,Studio,"800,000.",Studio,Local
SI.2023.10.00261,23 Oct 2023,Revenue Studio,Studio,"1,200,000.",Studio,Local
SI.2023.10.00262,24 Oct 2023,Revenue Studio,Studio,"900,000.",Studio,Local
SI.2023.10.00263,25 Oct 2023,Revenue Studio,Studio,"2,500,000.",Studio,Local
SI.2023.10.00264,26 Oct 2023,Revenue Studio,Studio,"7,980,000.",Studio,Local
SI.2023.10.00265,26 Oct 2023,Revenue Studio,Studio,"520,000.",Studio,Local
SI.2023.10.00266,27 Oct 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.10.00267,27 Oct 2023,Revenue Studio,Studio,"1,200,000.",Studio,Local
SI.2023.10.00268,28 Oct 2023,Revenue Studio,Studio,"400,000.",Studio,Local
SI.2023.10.00269,28 Oct 2023,Revenue Studio,Studio,"2,200,000.",Studio,Local
SI.2023.10.00271,28 Oct 2023,Revenue Studio,Studio,"250,000.",Studio,Local
SI.2023.10.00272,28 Oct 2023,Revenue Studio,Studio,"500,000.",Studio,Local
SI.2023.10.00273,29 Oct 2023,Revenue Studio,Studio,"500,000.",Studio,Local
SI.2023.10.00274,29 Oct 2023,Revenue Studio,Studio,"800,000.",Studio,Local
SI.2023.10.00277,26 Oct 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"29,105,698.",Hotel,Local
SI.2023.10.00278,26 Oct 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"11,468,853.",Hotel,Local
SI.2023.10.00279,16 Oct 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"21,022,789.",Hotel,Local
SI.2023.10.00281,26 Oct 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"1,156,176.",Hotel,Local
SI.2023.10.00282,26 Oct 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"10,472,683.",Hotel,Local
SI.2023.10.00283,26 Oct 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"3,334,329.",Hotel,Local
SI.2023.10.00284,25 Oct 2023,Kebun Bistro Ubud,Kebun Bistro,"8,967,500.",Restaurant,Local
SI.2023.10.00285,24 Oct 2023,Graha Alam Lestari,The Apurva Kempinski Bali,"30,885,750.",Hotel,Local
SI.2023.10.00290,25 Oct 2023,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"26,140,500.",Hotel,Local
SI.2023.10.00291,16 Oct 2023,Koa,Koa,"7,920.5",Artist Collaboration,Export
SI.2023.10.00293,30 Oct 2023,Ubud Shop,Home Ubud,"2,230,000.",Retail,Local
SI.2023.10.00296,31 Oct 2023,Ubud Shop,Home Ubud,"9,095,000.",Retail,Local
SI.2023.10.00298,31 Oct 2023,Uluwatu Shop,Home Uluwatu,"645,000.",Retail,Local
SI.2023.10.00299,26 Oct 2023,Lobby Shop,Home Lobby,"2,860,000.",Retail,Local
SI.2023.10.00300,27 Oct 2023,Lobby Shop,Home Lobby,"1,230,000.",Retail,Local
SI.2023.10.00301,30 Oct 2023,Lobby Shop,Home Lobby,"392,500.",Retail,Local
SI.2023.10.00304,31 Oct 2023,Revenue Studio,Studio,"500,000.",Studio,Local
SI.2023.10.00305,31 Oct 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.10.00306,31 Oct 2023,Revenue Studio,Studio,"4,200,000.",Studio,Local
SI.2023.10.00307,31 Oct 2023,Revenue Studio,Studio,"200,000.",Studio,Local
SI.2023.10.00308,27 Oct 2023,Revenue Studio,Studio,"5,000,000.",Studio,Local
SI.2023.10.00314,29 Oct 2023,Bazzar Labrisa,Bazzar Labrisa,"10,210,000.",Retail,Local
SI.2023.10.00315,14 Oct 2023,Sales Kevala Home,Home Kevala,"1,923,500.",Retail,Local
SI.2023.10.00336,18 Oct 2023,Usaha Pogu Boga,Soichiro,"24,231,300.",Restaurant,Local
SI.2023.10.00340,08 Oct 2023,Sanur Shop,Home Sanur,"3,625,000.",Retail,Local
SI.2023.10.00341,25 Oct 2023,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"8,302,800.",Hotel,Local
SI.2023.10.00342,25 Oct 2023,MNC Land Tbk,Park Hyatt Jakarta,"22,945,920.",Hotel,Local
SI.2023.10.00343,03 Oct 2023,Clandestino Food Group,Riviera,"18,426,000.",Restaurant,Local
SI.2023.10.00344,20 Oct 2023,Fairmont Jakarta - PT Senayan Trikarya Sempana,Fairmont Jakarta,"4,440,959.96",Hotel,Local
SI.2023.10.00345,27 Oct 2023,Graha Alam Lestari,The Apurva Kempinski Bali,"69,104,437.",Hotel,Local
SI.2023.10.00346,13 Oct 2023,Sutera Bali,Mamasan Grill,"18,021,960.",Restaurant,Local
SI.2023.10.00347,18 Oct 2023,Bali Perkasa Sukses,Indigo Bali,"3,418,800.",Hotel,Local
SI.2023.10.00348,25 Oct 2023,Bali Perkasa Sukses,Indigo Bali,"12,121,200.",Hotel,Local
SI.2023.10.00349,31 Oct 2023,Amanda Arumdhani,Four Season Sayan,"18,849,187.",Hotel,Local
SI.2023.10.00350,30 Oct 2023,Heritage Resorts and Spas,Buahan a Banyan Tree Escape,"40,093,200.",Hotel,Local
SI.2023.10.00351,13 Oct 2023,Anaamaya Resort Seminyak,Alila Seminyak,"3,441,000.",Hotel,Local
SI.2023.10.00352,24 Oct 2023,MTS Investments Indonesia,Further Hotel,"13,236,750.",Hotel,Local
SI.2023.10.00353,30 Oct 2023,Bask Gili Meno,Bask Gili Meno,"12,054,600.",Hotel,Local
SI.2023.10.00354,30 Oct 2023,Bask Gili Meno,Bask Gili Meno,"4,761,900.",Hotel,Local
SI.2023.10.00355,11 Dec 2023,Cipta Prima Jaya,Ayana Japanese,"117,882,000.",Restaurant,Local
SI.2023.10.00356,31 Oct 2023,Nusadua Graha International,The Westin Resort Nusa Dua,"9,551,550.",Hotel,Local
SI.2023.10.00357,25 Oct 2023,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"5,034,960.",Hotel,Local
SI.2023.10.00358,30 Oct 2023,Four Season Resort Maldives,Four Season Maldives,"1,920.",Hotel,Export
SI.2023.10.00359,06 Oct 2023,Leisure Oceans Private Limited (Six Sense Kanuhura),Six Sense Kanuhura,"31,161.5",Hotel,Export
SI.2023.10.00360,28 Oct 2023,Sales Kevala Home,Home Kevala,"5,850,000.",Retail,Local
SI.2023.10.00361,04 Oct 2023,Kreasi Cipta Karsa,The Langham Jakarta,"110,766,900.",Hotel,Local
SI.2023.10.00362,30 Oct 2023,Shed Shop,Shed Shop,"4,800,000.",Retail,Local
SI.2023.10.00363,24 Oct 2023,Expat Roasters Indonesia,Expat Roasters,"44,657,520.",Restaurant,Local
SI.2023.10.00364,31 Oct 2023,Shed Shop,Shed Shop,"4,835,000.",Retail,Local
SI.2023.10.00365,24 Oct 2023,"Loka Neka Jaya, PT",Locavore NXT,"46,786,500.",Restaurant,Local
SI.2023.10.00367,28 Oct 2023,Four Seasons Hotel Singapore,Four Seasons Singapore,"1,423.2",Hotel,Export
SI.2023.10.00368,28 Oct 2023,Four Seasons Hotel Singapore,Four Seasons Singapore,"1,170.",Hotel,Export
SI.2023.10.00369,26 Oct 2023,Adhya Bogaindo Group,Yen Gunawarman,"2,664,000.",Restaurant,Local
SI.2023.10.00370,24 Oct 2023,Kilo Kitchen Perenan,Kilo Seminyak / Dapur Nusantara,"121,212,000.",Restaurant,Local
SI.2023.10.00371,26 Oct 2023,Adhya Bogaindo Group,Yen Gunawarman,"218,142,750.",Restaurant,Local
SI.2023.10.00372,26 Oct 2023,Dong Hai Hospitality,Dong Hai,"2,334.87",Hotel,Export
SI.2023.10.00373,12 Oct 2023,Dong Hai Hospitality,Dong Hai,"14,109.32",Hotel,Export
SI.2023.10.00374,16 Oct 2023,Koa,Koa,70.,Artist Collaboration,Export
SI.2023.10.00386,31 Oct 2023,Jia,Jia,"222,000.",Artist Collaboration,Local
SI.2023.10.00387,31 Oct 2023,Jia,Jia,"2,925,800.",Artist Collaboration,Local
SI.2023.11.00001,01 Nov 2023,Revenue Studio,Studio,"200,000.",Studio,Local
SI.2023.11.00002,01 Nov 2023,Revenue Studio,Studio,"3,360,000.",Studio,Local
SI.2023.11.00003,01 Nov 2023,Revenue Studio,Studio,"1,680,000.",Studio,Local
SI.2023.11.00004,01 Nov 2023,Revenue Studio,Studio,"1,680,000.",Studio,Local
SI.2023.11.00005,01 Nov 2023,Revenue Studio,Studio,"1,680,000.",Studio,Local
SI.2023.11.00006,01 Nov 2023,Revenue Studio,Studio,"1,680,000.",Studio,Local
SI.2023.11.00007,01 Nov 2023,Revenue Studio,Studio,"1,680,000.",Studio,Local
SI.2023.11.00008,02 Nov 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.11.00009,02 Nov 2023,Revenue Studio,Studio,"700,000.",Studio,Local
SI.2023.11.00011,02 Nov 2023,Revenue Studio,Studio,"1,050,000.",Studio,Local
SI.2023.11.00012,03 Nov 2023,Revenue Studio,Studio,"1,440,000.",Studio,Local
SI.2023.11.00013,03 Nov 2023,Revenue Studio,Studio,"1,440,000.",Studio,Local
SI.2023.11.00014,03 Nov 2023,Revenue Studio,Studio,"1,440,000.",Studio,Local
SI.2023.11.00015,03 Nov 2023,Revenue Studio,Studio,"1,440,000.",Studio,Local
SI.2023.11.00016,03 Nov 2023,Revenue Studio,Studio,"1,440,000.",Studio,Local
SI.2023.11.00017,03 Nov 2023,Revenue Studio,Studio,"1,440,000.",Studio,Local
SI.2023.11.00018,03 Nov 2023,Revenue Studio,Studio,"1,440,000.",Studio,Local
SI.2023.11.00019,03 Nov 2023,Revenue Studio,Studio,"1,440,000.",Studio,Local
SI.2023.11.00020,04 Nov 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.11.00021,04 Nov 2023,Revenue Studio,Studio,"1,560,000.",Studio,Local
SI.2023.11.00022,05 Nov 2023,Revenue Studio,Studio,"500,000.",Studio,Local
SI.2023.11.00023,06 Nov 2023,Revenue Studio,Studio,"950,000.",Studio,Local
SI.2023.11.00024,06 Nov 2023,Revenue Studio,Studio,"100,000.",Studio,Local
SI.2023.11.00025,07 Nov 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.11.00026,07 Nov 2023,Revenue Studio,Studio,"2,900,000.",Studio,Local
SI.2023.11.00027,08 Nov 2023,Revenue Studio,Studio,"800,000.",Studio,Local
SI.2023.11.00028,09 Nov 2023,Revenue Studio,Studio,"1,200,000.",Studio,Local
SI.2023.11.00029,09 Nov 2023,Revenue Studio,Studio,"500,000.",Studio,Local
SI.2023.11.00030,11 Nov 2023,Revenue Studio,Studio,"720,000.",Studio,Local
SI.2023.11.00032,11 Nov 2023,Revenue Studio,Studio,"900,000.",Studio,Local
SI.2023.11.00033,12 Nov 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.11.00034,12 Nov 2023,Revenue Studio,Studio,"900,000.",Studio,Local
SI.2023.11.00035,12 Nov 2023,Revenue Studio,Studio,"400,000.",Studio,Local
SI.2023.11.00036,01 Nov 2023,Shed Shop,Shed Shop,"3,545,000.",Retail,Local
SI.2023.11.00037,02 Nov 2023,Shed Shop,Shed Shop,"1,980,000.",Retail,Local
SI.2023.11.00038,03 Nov 2023,Shed Shop,Shed Shop,"16,570,000.",Retail,Local
SI.2023.11.00039,04 Nov 2023,Shed Shop,Shed Shop,"8,205,000.",Retail,Local
SI.2023.11.00040,05 Nov 2023,Shed Shop,Shed Shop,"465,000.",Retail,Local
SI.2023.11.00041,06 Nov 2023,Shed Shop,Shed Shop,"3,625,000.",Retail,Local
SI.2023.11.00042,07 Nov 2023,Shed Shop,Shed Shop,"4,175,000.",Retail,Local
SI.2023.11.00043,08 Nov 2023,Shed Shop,Shed Shop,"3,670,000.",Retail,Local
SI.2023.11.00044,10 Nov 2023,Shed Shop,Shed Shop,"2,135,000.",Retail,Local
SI.2023.11.00045,10 Nov 2023,Shed Shop,Shed Shop,"390,000.",Retail,Local
SI.2023.11.00046,01 Nov 2023,Sanur Shop,Home Sanur,"2,560,000.",Retail,Local
SI.2023.11.00047,02 Nov 2023,Sanur Shop,Home Sanur,"7,689,000.",Retail,Local
SI.2023.11.00048,03 Nov 2023,Sanur Shop,Home Sanur,"450,000.",Retail,Local
SI.2023.11.00049,04 Nov 2023,Sanur Shop,Home Sanur,"4,865,000.",Retail,Local
SI.2023.11.00050,05 Nov 2023,Sanur Shop,Home Sanur,"3,785,000.",Retail,Local
SI.2023.11.00051,06 Nov 2023,Sanur Shop,Home Sanur,"8,797,000.",Retail,Local
SI.2023.11.00052,07 Nov 2023,Sanur Shop,Home Sanur,"7,460,000.",Retail,Local
SI.2023.11.00053,09 Nov 2023,Sanur Shop,Home Sanur,"685,000.",Retail,Local
SI.2023.11.00054,10 Nov 2023,Sanur Shop,Home Sanur,"3,853,750.",Retail,Local
SI.2023.11.00055,01 Nov 2023,Ubud Shop,Home Ubud,"4,940,000.",Retail,Local
SI.2023.11.00056,02 Nov 2023,Ubud Shop,Home Ubud,"6,796,000.",Retail,Local
SI.2023.11.00057,03 Nov 2023,Ubud Shop,Home Ubud,"3,654,750.",Retail,Local
SI.2023.11.00058,04 Nov 2023,Ubud Shop,Home Ubud,"4,215,837.",Retail,Local
SI.2023.11.00059,05 Nov 2023,Ubud Shop,Home Ubud,"7,134,000.",Retail,Local
SI.2023.11.00060,06 Nov 2023,Ubud Shop,Home Ubud,"1,720,000.",Retail,Local
SI.2023.11.00061,07 Nov 2023,Ubud Shop,Home Ubud,"4,400,000.",Retail,Local
SI.2023.11.00062,08 Nov 2023,Ubud Shop,Home Ubud,"5,760,000.",Retail,Local
SI.2023.11.00063,09 Nov 2023,Ubud Shop,Home Ubud,"890,000.",Retail,Local
SI.2023.11.00064,10 Nov 2023,Ubud Shop,Home Ubud,"1,705,000.",Retail,Local
SI.2023.11.00065,01 Nov 2023,Uluwatu Shop,Home Uluwatu,"710,000.",Retail,Local
SI.2023.11.00066,02 Nov 2023,Uluwatu Shop,Home Uluwatu,"550,000.",Retail,Local
SI.2023.11.00067,03 Nov 2023,Uluwatu Shop,Home Uluwatu,"4,295,000.",Retail,Local
SI.2023.11.00068,04 Nov 2023,Uluwatu Shop,Home Uluwatu,"3,603,000.",Retail,Local
SI.2023.11.00069,05 Nov 2023,Uluwatu Shop,Home Uluwatu,"2,196,500.",Retail,Local
SI.2023.11.00070,06 Nov 2023,Uluwatu Shop,Home Uluwatu,"4,478,000.",Retail,Local
SI.2023.11.00071,07 Nov 2023,Uluwatu Shop,Home Uluwatu,"2,245,000.",Retail,Local
SI.2023.11.00072,09 Nov 2023,Uluwatu Shop,Home Uluwatu,"1,655,000.",Retail,Local
SI.2023.11.00073,10 Nov 2023,Uluwatu Shop,Home Uluwatu,"2,696,750.",Retail,Local
SI.2023.11.00074,01 Nov 2023,Lobby Shop,Home Lobby,"1,260,000.",Retail,Local
SI.2023.11.00075,03 Nov 2023,Lobby Shop,Home Lobby,"3,500,000.",Retail,Local
SI.2023.11.00076,07 Nov 2023,Lobby Shop,Home Lobby,"510,000.",Retail,Local
SI.2023.11.00077,08 Nov 2023,Lobby Shop,Home Lobby,"2,050,000.",Retail,Local
SI.2023.11.00078,09 Nov 2023,Lobby Shop,Home Lobby,"10,750,000.",Retail,Local
SI.2023.11.00079,10 Nov 2023,Lobby Shop,Home Lobby,"2,135,000.",Retail,Local
SI.2023.11.00080,12 Nov 2023,Bazzar Labrisa,Bazzar Labrisa,"4,680,000.",Retail,Local
SI.2023.11.00081,05 Nov 2023,Bazzar Labrisa,Bazzar Labrisa,"8,060,000.",Retail,Local
SI.2023.11.00082,11 Nov 2023,Sales Kevala Home,Home Kevala,"6,374,000.",Retail,Local
SI.2023.11.00084,09 Nov 2023,Fairmont Jakarta - PT Senayan Trikarya Sempana,Fairmont Jakarta,"1,064,959.",Hotel,Local
SI.2023.11.00086,11 Nov 2023,Shed Shop,Shed Shop,"3,105,000.",Retail,Local
SI.2023.11.00087,12 Nov 2023,Shed Shop,Shed Shop,"2,000,000.",Retail,Local
SI.2023.11.00088,13 Nov 2023,Shed Shop,Shed Shop,"4,118,500.",Retail,Local
SI.2023.11.00089,14 Nov 2023,Shed Shop,Shed Shop,"7,685,000.",Retail,Local
SI.2023.11.00090,15 Nov 2023,Shed Shop,Shed Shop,"18,826,500.",Retail,Local
SI.2023.11.00091,11 Nov 2023,Sanur Shop,Home Sanur,"2,890,500.",Retail,Local
SI.2023.11.00092,12 Nov 2023,Sanur Shop,Home Sanur,"2,545,000.",Retail,Local
SI.2023.11.00093,13 Nov 2023,Sanur Shop,Home Sanur,"800,000.",Retail,Local
SI.2023.11.00094,14 Nov 2023,Sanur Shop,Home Sanur,"625,000.",Retail,Local
SI.2023.11.00095,15 Nov 2023,Sanur Shop,Home Sanur,"6,040,000.",Retail,Local
SI.2023.11.00096,11 Nov 2023,Ubud Shop,Home Ubud,"1,960,000.",Retail,Local
SI.2023.11.00097,12 Nov 2023,Ubud Shop,Home Ubud,"6,530,000.",Retail,Local
SI.2023.11.00098,13 Nov 2023,Ubud Shop,Home Ubud,"900,000.",Retail,Local
SI.2023.11.00099,14 Nov 2023,Ubud Shop,Home Ubud,"13,228,000.",Retail,Local
SI.2023.11.00100,15 Nov 2023,Ubud Shop,Home Ubud,"9,645,000.",Retail,Local
SI.2023.11.00101,11 Nov 2023,Uluwatu Shop,Home Uluwatu,"905,000.",Retail,Local
SI.2023.11.00102,12 Nov 2023,Uluwatu Shop,Home Uluwatu,"10,354,000.",Retail,Local
SI.2023.11.00103,13 Nov 2023,Uluwatu Shop,Home Uluwatu,"2,210,000.",Retail,Local
SI.2023.11.00104,14 Nov 2023,Uluwatu Shop,Home Uluwatu,"140,000.",Retail,Local
SI.2023.11.00105,13 Nov 2023,Revenue Studio,Studio,"1,000,000.",Studio,Local
SI.2023.11.00106,13 Nov 2023,Revenue Studio,Studio,"500,000.",Studio,Local
SI.2023.11.00107,14 Nov 2023,Revenue Studio,Studio,"1,150,000.",Studio,Local
SI.2023.11.00108,14 Nov 2023,Revenue Studio,Studio,"3,300,000.",Studio,Local
SI.2023.11.00109,15 Nov 2023,Revenue Studio,Studio,"1,200,000.",Studio,Local
SI.2023.11.00110,16 Nov 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.11.00115,15 Nov 2023,Griya Pancaloka,Sofitel Bali Nusa Dua Beach Resort,"15,140,400.",Hotel,Local
SI.2023.11.00116,15 Nov 2023,Griya Pancaloka,Sofitel Bali Nusa Dua Beach Resort,"2,220,000.",Hotel,Local
SI.2023.11.00117,07 Nov 2023,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"7,248,300.",Hotel,Local
SI.2023.11.00118,07 Nov 2023,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"24,064,800.",Hotel,Local
SI.2023.11.00122,07 Nov 2023,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"24,020,400.",Hotel,Local
SI.2023.11.00123,10 Nov 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"6,405,421.",Hotel,Local
SI.2023.11.00125,10 Nov 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"24,295,180.",Hotel,Local
SI.2023.11.00130,16 Nov 2023,Shed Shop,Shed Shop,"2,310,000.",Retail,Local
SI.2023.11.00131,17 Nov 2023,Shed Shop,Shed Shop,"6,455,000.",Retail,Local
SI.2023.11.00132,20 Nov 2023,Reem Kuwatly,Reem Kuwatly,"13,482,000.",Agent,Local
SI.2023.11.00134,19 Nov 2023,Shed Shop,Shed Shop,"155,000.",Retail,Local
SI.2023.11.00135,16 Nov 2023,Ubud Shop,Home Ubud,"845,000.",Retail,Local
SI.2023.11.00136,17 Nov 2023,Ubud Shop,Home Ubud,"3,605,000.",Retail,Local
SI.2023.11.00137,18 Nov 2023,Ubud Shop,Home Ubud,"4,625,750.",Retail,Local
SI.2023.11.00138,19 Nov 2023,Ubud Shop,Home Ubud,"7,970,000.",Retail,Local
SI.2023.11.00139,16 Nov 2023,Sanur Shop,Home Sanur,"2,410,000.",Retail,Local
SI.2023.11.00140,17 Nov 2023,Sanur Shop,Home Sanur,"5,883,500.",Retail,Local
SI.2023.11.00141,18 Nov 2023,Sanur Shop,Home Sanur,"1,595,000.",Retail,Local
SI.2023.11.00142,19 Nov 2023,Sanur Shop,Home Sanur,"2,500,000.",Retail,Local
SI.2023.11.00143,16 Nov 2023,Uluwatu Shop,Home Uluwatu,"12,410,000.",Retail,Local
SI.2023.11.00144,17 Nov 2023,Uluwatu Shop,Home Uluwatu,"710,000.",Retail,Local
SI.2023.11.00145,18 Nov 2023,Uluwatu Shop,Home Uluwatu,"1,570,000.",Retail,Local
SI.2023.11.00146,19 Nov 2023,Uluwatu Shop,Home Uluwatu,"205,000.",Retail,Local
SI.2023.11.00147,13 Nov 2023,Lobby Shop,Home Lobby,"685,000.",Retail,Local
SI.2023.11.00148,15 Nov 2023,Lobby Shop,Home Lobby,"12,420,000.",Retail,Local
SI.2023.11.00149,17 Nov 2023,Lobby Shop,Home Lobby,"1,140,000.",Retail,Local
SI.2023.11.00150,19 Nov 2023,Bazzar Labrisa,Bazzar Labrisa,"6,510,000.",Retail,Local
SI.2023.11.00151,18 Nov 2023,Shed Shop,Shed Shop,"9,770,000.",Retail,Local
SI.2023.11.00152,20 Nov 2023,Sanur Shop,Home Sanur,"2,855,000.",Retail,Local
SI.2023.11.00157,20 Nov 2023,Ubud Shop,Home Ubud,"4,160,000.",Retail,Local
SI.2023.11.00158,21 Nov 2023,Ubud Shop,Home Ubud,"3,485,000.",Retail,Local
SI.2023.11.00159,20 Nov 2023,Uluwatu Shop,Home Uluwatu,"2,555,000.",Retail,Local
SI.2023.11.00160,21 Nov 2023,Sanur Shop,Home Sanur,"16,841,000.",Retail,Local
SI.2023.11.00161,21 Nov 2023,Lobby Shop,Home Lobby,"1,800,000.",Retail,Local
SI.2023.11.00162,20 Nov 2023,Shed Shop,Shed Shop,"900,000.",Retail,Local
SI.2023.11.00163,21 Nov 2023,Shed Shop,Shed Shop,"11,806,000.",Retail,Local
SI.2023.11.00172,22 Nov 2023,Uluwatu Shop,Home Uluwatu,"280,000.",Retail,Local
SI.2023.11.00173,22 Nov 2023,Lobby Shop,Home Lobby,"1,100,000.",Retail,Local
SI.2023.11.00174,22 Nov 2023,Sanur Shop,Home Sanur,"4,505,000.",Retail,Local
SI.2023.11.00175,22 Nov 2023,Ubud Shop,Home Ubud,"5,490,000.",Retail,Local
SI.2023.11.00176,22 Nov 2023,Shed Shop,Shed Shop,"11,900,000.",Retail,Local
SI.2023.11.00177,23 Nov 2023,Mitra Mulia Boga Nusantara,Waterbom,"932,400.",Restaurant,Local
SI.2023.11.00185,16 Nov 2023,Revenue Studio,Studio,"250,000.",Studio,Local
SI.2023.11.00186,16 Nov 2023,Revenue Studio,Studio,"640,000.",Studio,Local
SI.2023.11.00187,16 Nov 2023,Revenue Studio,Studio,"400,000.",Studio,Local
SI.2023.11.00188,17 Nov 2023,Revenue Studio,Studio,"1,400,000.",Studio,Local
SI.2023.11.00189,18 Nov 2023,Revenue Studio,Studio,"300,000.",Studio,Local
SI.2023.11.00190,19 Nov 2023,Revenue Studio,Studio,"500,000.",Studio,Local
SI.2023.11.00192,19 Nov 2023,Revenue Studio,Studio,"480,000.",Studio,Local
SI.2023.11.00193,20 Nov 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.11.00196,23 Nov 2023,Revenue Studio,Studio,"800,000.",Studio,Local
SI.2023.11.00197,02 Nov 2023,Bali Selaras Indah Sejati,The Edge,"11,988,000.",Restaurant,Local
SI.2023.11.00201,23 Nov 2023,Shed Shop,Shed Shop,"420,000.",Retail,Local
SI.2023.11.00202,23 Nov 2023,Ubud Shop,Home Ubud,"3,155,000.",Retail,Local
SI.2023.11.00203,23 Nov 2023,Sanur Shop,Home Sanur,"26,327,000.",Retail,Local
SI.2023.11.00204,23 Nov 2023,Uluwatu Shop,Home Uluwatu,"5,360,000.",Retail,Local
SI.2023.11.00210,24 Nov 2023,Ubud Shop,Home Ubud,"9,275,000.",Retail,Local
SI.2023.11.00211,25 Nov 2023,Ubud Shop,Home Ubud,"3,695,000.",Retail,Local
SI.2023.11.00212,26 Nov 2023,Ubud Shop,Home Ubud,"6,065,000.",Retail,Local
SI.2023.11.00213,24 Nov 2023,Sanur Shop,Home Sanur,"550,000.",Retail,Local
SI.2023.11.00214,25 Nov 2023,Sanur Shop,Home Sanur,"4,532,500.",Retail,Local
SI.2023.11.00215,26 Nov 2023,Sanur Shop,Home Sanur,"3,110,000.",Retail,Local
SI.2023.11.00216,24 Nov 2023,Uluwatu Shop,Home Uluwatu,"5,565,000.",Retail,Local
SI.2023.11.00217,25 Nov 2023,Uluwatu Shop,Home Uluwatu,"15,190,000.",Retail,Local
SI.2023.11.00218,26 Nov 2023,Uluwatu Shop,Home Uluwatu,"920,000.",Retail,Local
SI.2023.11.00219,24 Nov 2023,Lobby Shop,Home Lobby,"2,238,000.",Retail,Local
SI.2023.11.00220,24 Nov 2023,Shed Shop,Shed Shop,"3,235,000.",Retail,Local
SI.2023.11.00221,25 Nov 2023,Shed Shop,Shed Shop,"470,000.",Retail,Local
SI.2023.11.00222,26 Nov 2023,Shed Shop,Shed Shop,"1,915,000.",Retail,Local
SI.2023.11.00223,25 Nov 2023,Revenue Studio,Studio,"500,000.",Studio,Local
SI.2023.11.00224,25 Nov 2023,Revenue Studio,Studio,"1,250,000.",Studio,Local
SI.2023.11.00225,25 Nov 2023,Revenue Studio,Studio,"2,650,000.",Studio,Local
